step,init_q,running_discounted_reward,running_reward,running_time
37900,644.037353515625,400.4854736328125,417.2651672363281,41.60329818725586
38000,644.037353515625,413.6164855957031,430.3169250488281,40.5845832824707
38100,644.037353515625,420.452392578125,437.0743713378906,40.37922668457031
38200,644.037353515625,424.8891296386719,441.2460632324219,39.99146270751953
38300,644.037353515625,422.53228759765625,438.77557373046875,40.201881408691406
38400,644.037353515625,416.62066650390625,432.9918518066406,40.59638214111328
38500,644.037353515625,428.9477233886719,445.3143615722656,39.758602142333984
38600,644.037353515625,424.0357971191406,440.212158203125,39.64912414550781
38700,644.037353515625,446.5563049316406,462.47265625,38.104698181152344
38800,644.037353515625,436.6288757324219,452.5993957519531,38.90519714355469
38900,644.037353515625,424.79205322265625,440.9331359863281,39.42018127441406
39000,644.037353515625,405.5666809082031,421.68035888671875,41.18791961669922
39100,644.037353515625,384.0550537109375,400.26708984375,42.634742736816406
39200,644.037353515625,402.1439514160156,418.5237731933594,41.37736129760742
39300,644.037353515625,415.832275390625,431.7667541503906,39.755615234375
39400,644.037353515625,413.2935791015625,429.4083251953125,40.0750846862793
39500,644.037353515625,415.4347229003906,431.3391418457031,39.33521270751953
39600,644.037353515625,411.3731384277344,427.7672119140625,39.823795318603516
39700,644.037353515625,449.1490173339844,464.8092041015625,36.70103454589844
39800,644.037353515625,435.1301574707031,451.1518249511719,38.13510513305664
39900,644.037353515625,437.0704650878906,452.7716369628906,37.351348876953125
40000,644.037353515625,442.5574035644531,457.95550537109375,36.965824127197266
40100,644.037353515625,453.7430419921875,469.1857604980469,36.566200256347656
40200,644.037353515625,459.3372497558594,474.6111145019531,35.93471145629883
40300,644.037353515625,439.86163330078125,455.83074951171875,37.73802947998047
40400,644.037353515625,446.7969055175781,462.5871276855469,37.03036880493164
40500,644.037353515625,458.9517517089844,474.7501525878906,36.5120849609375
40600,644.037353515625,478.7411193847656,493.9762268066406,34.79954147338867
40700,644.037353515625,468.5994567871094,484.3350830078125,36.13055419921875
40800,644.037353515625,466.7732849121094,482.3787536621094,35.403343200683594
40900,644.037353515625,465.21087646484375,480.8009033203125,35.722896575927734
41000,644.037353515625,463.3646240234375,479.117431640625,36.06036376953125
41100,644.037353515625,456.5810546875,472.386474609375,36.73027801513672
41200,644.037353515625,444.9515075683594,461.15435791015625,37.307334899902344
41300,644.037353515625,475.4888000488281,490.9433288574219,34.92901611328125
41400,644.037353515625,463.0057678222656,478.3572082519531,35.680355072021484
41500,644.037353515625,451.7254943847656,467.5033874511719,36.87074279785156
41600,644.037353515625,466.8869323730469,482.28948974609375,35.510040283203125
41700,644.037353515625,465.10968017578125,480.52325439453125,35.191062927246094
41800,644.037353515625,446.48211669921875,462.2450256347656,36.34745407104492
41900,644.037353515625,469.2630310058594,484.718994140625,34.60643768310547
42000,644.037353515625,476.0329284667969,491.8554992675781,35.17015075683594
42100,644.037353515625,474.5981140136719,490.203369140625,35.351993560791016
42200,644.037353515625,480.3717346191406,495.471435546875,34.468788146972656
42300,644.037353515625,491.0933837890625,506.1925048828125,33.72909164428711
42400,644.037353515625,494.1488037109375,509.0001220703125,32.746910095214844
42500,644.037353515625,493.65557861328125,508.58355712890625,32.94100570678711
42600,644.037353515625,491.9996032714844,507.3318176269531,33.26477813720703
42700,644.037353515625,491.2569885253906,506.7711486816406,33.4573860168457
42800,644.037353515625,478.23846435546875,493.8736267089844,34.304386138916016
42900,644.037353515625,484.7001953125,500.02008056640625,33.76584243774414
43000,644.037353515625,486.6073303222656,501.9062194824219,33.5832405090332
43100,644.037353515625,489.93682861328125,504.8925476074219,32.55237579345703
43200,644.037353515625,486.66265869140625,501.7093200683594,32.965354919433594
43300,644.037353515625,493.4958801269531,508.18450927734375,32.03556823730469
43400,644.037353515625,492.7281494140625,507.5638122558594,32.242637634277344
43500,644.037353515625,478.4927062988281,493.7866516113281,33.969818115234375
43600,644.037353515625,469.1239929199219,484.5995178222656,34.379905700683594
43700,644.037353515625,475.1536865234375,490.5192565917969,34.07750701904297
43800,644.037353515625,464.4582214355469,479.9197082519531,34.78093719482422
43900,644.037353515625,458.5519714355469,473.97161865234375,35.49797821044922
44000,644.037353515625,477.06671142578125,492.2255859375,34.204925537109375
44100,644.037353515625,460.37408447265625,475.8580017089844,35.28830337524414
44200,644.037353515625,443.0248718261719,458.6611633300781,36.98080825805664
44300,644.037353515625,470.2286682128906,485.5263671875,35.07072448730469
44400,644.037353515625,477.8809814453125,492.8771057128906,34.055816650390625
44500,644.037353515625,490.5425109863281,505.396484375,32.781517028808594
44600,644.037353515625,496.2405700683594,511.2604675292969,32.58432388305664
44700,644.037353515625,515.5745239257812,530.07666015625,31.320735931396484
44800,644.037353515625,499.7813415527344,514.810546875,33.100547790527344
44900,644.037353515625,491.7121276855469,506.82171630859375,34.1342658996582
45000,644.037353515625,482.56396484375,497.7950439453125,34.61161422729492
45100,644.037353515625,492.2458801269531,507.19171142578125,33.555660247802734
45200,644.037353515625,481.51171875,496.5624084472656,34.064701080322266
45300,644.037353515625,481.0143127441406,496.0501708984375,33.74029541015625
45400,644.037353515625,476.32440185546875,491.3273010253906,34.50536346435547
45500,644.037353515625,491.6994323730469,506.4810485839844,33.113040924072266
45600,644.037353515625,510.29583740234375,524.5638427734375,31.59929847717285
45700,644.037353515625,498.39630126953125,512.7781372070312,32.191680908203125
45800,644.037353515625,495.54486083984375,510.28289794921875,32.69704818725586
45900,644.037353515625,496.4036865234375,511.07220458984375,32.57121658325195
46000,644.037353515625,497.6277770996094,512.4188232421875,32.9168701171875
46100,644.037353515625,489.83648681640625,504.5931091308594,32.868804931640625
46200,644.037353515625,492.3587341308594,507.2142028808594,33.0004997253418
46300,644.037353515625,495.4064636230469,510.2461242675781,32.95030975341797
46400,644.037353515625,496.8153991699219,511.9306335449219,33.05846405029297
46500,644.037353515625,490.7781066894531,505.65869140625,33.12797546386719
46600,644.037353515625,495.397216796875,510.5235595703125,33.11595153808594
46700,644.037353515625,504.98455810546875,519.8086547851562,32.20634078979492
46800,644.037353515625,515.2120361328125,529.597900390625,30.686790466308594
46900,644.037353515625,515.1215209960938,529.712646484375,31.232009887695312
47000,644.037353515625,515.0672607421875,529.8251953125,31.339284896850586
47100,644.037353515625,511.5454406738281,526.4465942382812,31.811630249023438
47200,644.037353515625,515.0921630859375,529.6849975585938,31.83135414123535
47300,644.037353515625,519.864501953125,534.25048828125,31.56772804260254
47400,644.037353515625,528.953857421875,543.03857421875,30.701295852661133
47500,644.037353515625,535.9645385742188,549.973876953125,30.285417556762695
47600,644.037353515625,512.7577514648438,526.7396850585938,31.930068969726562
47700,644.037353515625,526.448486328125,540.434814453125,31.194345474243164
47800,644.037353515625,526.4487915039062,540.6362915039062,31.439104080200195
47900,644.037353515625,539.2718505859375,553.1705932617188,30.291114807128906
48000,644.037353515625,532.830078125,546.7166137695312,30.38214874267578
48100,644.037353515625,525.694091796875,539.97607421875,31.115121841430664
48200,644.037353515625,524.1743774414062,538.70068359375,31.446956634521484
48300,644.037353515625,536.662109375,550.8820190429688,30.2684268951416
48400,644.037353515625,540.7628173828125,554.865234375,30.109485626220703
48500,644.037353515625,542.0957641601562,555.98681640625,29.55945587158203
48600,644.037353515625,558.1051025390625,571.5526733398438,27.980703353881836
48700,644.037353515625,553.1268920898438,566.7971801757812,28.650049209594727
48800,644.037353515625,546.2491455078125,559.8777465820312,28.944753646850586
48900,644.037353515625,554.1336669921875,567.666259765625,28.615888595581055
49000,644.037353515625,560.066162109375,573.3317260742188,28.151430130004883
49100,644.037353515625,567.2485961914062,580.3260498046875,27.47171401977539
49200,644.037353515625,577.0008544921875,589.7548217773438,26.612159729003906
49300,644.037353515625,577.5642700195312,590.0413208007812,26.111032485961914
49400,644.037353515625,576.054443359375,588.7274169921875,26.386075973510742
49500,644.037353515625,552.3255615234375,565.58349609375,28.545215606689453
49600,644.037353515625,550.6300659179688,563.7395629882812,28.03221321105957
49700,644.037353515625,560.1561889648438,573.0189208984375,27.341848373413086
49800,644.037353515625,552.5596923828125,565.6962890625,28.040264129638672
49900,644.037353515625,558.0086059570312,571.2988891601562,27.85512924194336
50000,644.037353515625,549.2905883789062,562.9705200195312,28.667394638061523
50100,644.037353515625,556.6513061523438,570.2456665039062,28.152769088745117
50200,644.037353515625,569.646728515625,582.82421875,26.94306755065918
50300,644.037353515625,542.9580078125,556.75244140625,28.72848892211914
50400,644.037353515625,544.6961669921875,558.5579833984375,28.988813400268555
50500,644.037353515625,547.7821044921875,561.6124877929688,28.670066833496094
50600,644.037353515625,549.8414916992188,563.6762084960938,28.703927993774414
50700,644.037353515625,540.1362915039062,554.3023681640625,29.187694549560547
50800,644.037353515625,550.1873168945312,564.2455444335938,28.511388778686523
50900,644.037353515625,547.7913208007812,561.9725952148438,28.69870948791504
51000,644.037353515625,554.89306640625,569.0810546875,28.61200523376465
51100,644.037353515625,543.82568359375,557.9823608398438,29.189128875732422
51200,644.037353515625,554.1911010742188,567.987548828125,28.011831283569336
51300,644.037353515625,553.3551635742188,566.9854736328125,28.039003372192383
51400,644.037353515625,562.7098388671875,576.2261352539062,27.69502067565918
51500,644.037353515625,565.54296875,578.7293090820312,27.377233505249023
51600,644.037353515625,562.8272705078125,575.9065551757812,27.517274856567383
51700,644.037353515625,569.3231811523438,582.4400634765625,27.191179275512695
51800,644.037353515625,573.635498046875,586.719970703125,27.027463912963867
51900,644.037353515625,573.510009765625,586.4990234375,27.03652572631836
52000,644.037353515625,556.9679565429688,570.4523315429688,28.50957679748535
52100,644.037353515625,554.084228515625,567.576904296875,28.666109085083008
52200,644.037353515625,564.7010498046875,577.968017578125,27.832351684570312
52300,644.037353515625,575.2779541015625,588.0784301757812,26.898160934448242
52400,644.037353515625,578.8357543945312,591.5180053710938,26.48934555053711
52500,644.037353515625,570.7049560546875,583.5435791015625,26.711782455444336
52600,644.037353515625,576.8592529296875,589.6528930664062,26.292682647705078
52700,644.037353515625,590.5299072265625,603.0025634765625,25.139314651489258
52800,644.037353515625,587.6458129882812,600.5238037109375,25.45124053955078
52900,644.037353515625,583.4315795898438,596.6360473632812,26.02634048461914
53000,644.037353515625,577.4149169921875,590.7770385742188,26.567989349365234
53100,644.037353515625,567.6839599609375,581.0202026367188,26.95831871032715
53200,644.037353515625,567.855712890625,581.0540161132812,27.008121490478516
53300,644.037353515625,569.2396240234375,582.5908813476562,27.185821533203125
53400,644.037353515625,571.4227905273438,584.6990356445312,27.2857608795166
53500,644.037353515625,578.6974487304688,591.4989624023438,26.266510009765625
53600,644.037353515625,577.1365966796875,590.1693115234375,26.659568786621094
53700,644.037353515625,581.3663330078125,594.0670776367188,25.958778381347656
53800,644.037353515625,590.0337524414062,602.5888671875,25.42955207824707
53900,644.037353515625,580.8526000976562,593.884521484375,26.369028091430664
54000,644.037353515625,578.1128540039062,591.26806640625,26.681415557861328
54100,644.037353515625,586.157958984375,598.9815063476562,25.950063705444336
54200,644.037353515625,581.2852172851562,593.9398193359375,25.806562423706055
54300,644.037353515625,567.00390625,580.0459594726562,26.64203643798828
54400,644.037353515625,578.7363891601562,591.4326782226562,25.81635856628418
54500,644.037353515625,582.349609375,594.937744140625,25.717077255249023
54600,644.037353515625,581.8658447265625,594.4568481445312,25.723190307617188
54700,644.037353515625,585.1058959960938,597.7386474609375,25.70956802368164
54800,644.037353515625,583.9780883789062,596.6453857421875,26.0649356842041
54900,644.037353515625,580.178955078125,592.8822021484375,26.19884490966797
55000,644.037353515625,591.3461303710938,603.8167724609375,25.17826271057129
55100,644.037353515625,599.3096923828125,611.5443725585938,24.519365310668945
55200,644.037353515625,591.1670532226562,603.6121215820312,25.17894744873047
55300,644.037353515625,580.109619140625,593.0352783203125,26.467174530029297
55400,644.037353515625,596.2450561523438,608.8746948242188,25.282577514648438
55500,644.037353515625,593.8099975585938,606.5557861328125,25.759578704833984
55600,644.037353515625,599.479248046875,611.8402099609375,24.984834671020508
55700,644.037353515625,603.0922241210938,615.5530395507812,24.802976608276367
55800,644.037353515625,593.3307495117188,606.0599975585938,25.355844497680664
55900,644.037353515625,594.9613647460938,607.5420532226562,25.120147705078125
56000,644.037353515625,583.8529052734375,596.7847900390625,26.217370986938477
56100,644.037353515625,572.641357421875,586.1019897460938,27.289777755737305
56200,644.037353515625,584.238525390625,597.3687133789062,26.468162536621094
56300,644.037353515625,578.7229614257812,591.9234619140625,26.677574157714844
56400,644.037353515625,594.4025268554688,607.07275390625,25.258625030517578
56500,644.037353515625,584.9813842773438,597.9028930664062,26.06195640563965
56600,644.037353515625,580.9090576171875,594.2660522460938,26.742528915405273
56700,644.037353515625,579.9865112304688,593.1842651367188,26.703527450561523
56800,644.037353515625,586.2596435546875,599.44091796875,26.5340576171875
56900,644.037353515625,593.6898803710938,606.2717895507812,25.277061462402344
57000,644.037353515625,596.374755859375,609.0267333984375,25.18855094909668
57100,644.037353515625,577.26708984375,589.9802856445312,26.36096954345703
57200,644.037353515625,573.7759399414062,586.5559692382812,26.322021484375
57300,644.037353515625,584.4053344726562,597.015625,25.734329223632812
57400,644.037353515625,591.689208984375,604.2333374023438,25.286117553710938
57500,644.037353515625,588.6511840820312,601.292724609375,25.5736083984375
57600,644.037353515625,580.8558349609375,593.5567626953125,25.8389835357666
57700,644.037353515625,574.7321166992188,587.4287109375,26.290437698364258
57800,644.037353515625,573.7034912109375,586.337646484375,26.515104293823242
57900,644.037353515625,581.4453125,594.0687866210938,26.03142547607422
58000,644.037353515625,594.0482788085938,606.364501953125,24.9108943939209
58100,644.037353515625,593.5914306640625,605.9978637695312,24.939918518066406
58200,644.037353515625,595.108642578125,607.4134521484375,24.73240089416504
58300,644.037353515625,602.0516357421875,614.1015625,24.01323699951172
58400,644.037353515625,601.4700317382812,613.6414794921875,24.260690689086914
58500,644.037353515625,600.4271850585938,612.6768188476562,24.2960147857666
58600,644.037353515625,593.2251586914062,605.7529296875,24.880922317504883
58700,644.037353515625,598.6890869140625,610.9558715820312,24.258941650390625
58800,644.037353515625,588.3252563476562,600.7052001953125,24.72269058227539
58900,644.037353515625,593.932861328125,606.323486328125,24.607715606689453
59000,644.037353515625,591.3349609375,603.8088989257812,24.984724044799805
59100,644.037353515625,599.825927734375,612.1559448242188,24.481752395629883
59200,644.037353515625,601.7686767578125,614.08740234375,24.357345581054688
59300,644.037353515625,603.1764526367188,615.3465576171875,24.093399047851562
59400,644.037353515625,608.357666015625,620.4660034179688,23.726716995239258
59500,644.037353515625,599.5545043945312,612.0025024414062,24.43889045715332
59600,644.037353515625,612.0298461914062,624.0845947265625,23.5086727142334
59700,644.037353515625,614.1339111328125,626.1485595703125,23.403928756713867
59800,644.037353515625,602.541748046875,615.0575561523438,24.623031616210938
59900,644.037353515625,611.8201293945312,623.9525146484375,23.79142189025879
60000,644.037353515625,617.3036499023438,629.1689453125,23.174972534179688
60100,644.037353515625,614.2162475585938,626.1583862304688,23.272174835205078
60200,644.037353515625,611.8463134765625,623.891845703125,23.4664363861084
60300,644.037353515625,612.0721435546875,624.094970703125,23.529041290283203
60400,644.037353515625,609.0366821289062,621.1852416992188,23.720149993896484
60500,644.037353515625,604.3018798828125,616.4813232421875,23.89180564880371
60600,644.037353515625,608.9033203125,620.9340209960938,23.560199737548828
60700,644.037353515625,603.9264526367188,616.0713500976562,24.011268615722656
60800,644.037353515625,605.18017578125,617.1874389648438,23.82177734375
60900,644.037353515625,609.3880004882812,621.159912109375,23.349056243896484
61000,644.037353515625,609.5389404296875,621.3880615234375,23.2185115814209
61100,644.037353515625,610.085693359375,622.0558471679688,23.25550079345703
61200,644.037353515625,604.127197265625,616.6417236328125,24.267589569091797
61300,644.037353515625,604.6050415039062,617.02099609375,24.222923278808594
61400,644.037353515625,607.402587890625,619.6317749023438,23.97596549987793
61500,644.037353515625,608.5687255859375,620.66845703125,23.66913604736328
61600,644.037353515625,614.513427734375,626.4623413085938,23.236085891723633
61700,644.037353515625,612.8810424804688,624.8468017578125,23.442289352416992
61800,644.037353515625,607.6221313476562,619.7750244140625,23.839115142822266
61900,644.037353515625,607.9794311523438,619.9677124023438,23.72659683227539
62000,644.037353515625,606.4706420898438,618.6343994140625,24.24176025390625
62100,644.037353515625,601.7861328125,614.349365234375,24.75284767150879
62200,644.037353515625,606.4656982421875,618.7899780273438,24.226621627807617
62300,644.037353515625,609.4432983398438,621.6838989257812,23.945648193359375
62400,644.037353515625,608.1907958984375,620.4036254882812,23.783044815063477
62500,644.037353515625,610.9220581054688,622.999267578125,23.63809585571289
62600,644.037353515625,615.582275390625,627.3780517578125,22.996349334716797
62700,644.037353515625,617.5253295898438,629.2943115234375,22.917713165283203
62800,644.037353515625,618.6011352539062,630.279541015625,22.755149841308594
62900,644.037353515625,614.0594482421875,626.08203125,23.645307540893555
63000,644.037353515625,610.099365234375,622.2174682617188,23.887664794921875
63100,644.037353515625,609.7120971679688,621.888916015625,24.083091735839844
63200,644.037353515625,607.0133666992188,619.1732177734375,23.974872589111328
63300,644.037353515625,607.2274780273438,619.3864135742188,23.928998947143555
63400,644.037353515625,612.9766235351562,624.9318237304688,23.595794677734375
63500,644.037353515625,608.9440307617188,621.067138671875,23.98494529724121
63600,644.037353515625,611.3412475585938,623.3551025390625,23.839597702026367
63700,644.037353515625,609.0540771484375,620.9977416992188,23.789011001586914
63800,644.037353515625,614.4384155273438,626.26904296875,23.365936279296875
63900,644.037353515625,616.8223876953125,628.8020629882812,23.275365829467773
64000,644.037353515625,612.8080444335938,624.9964599609375,23.73996925354004
64100,644.037353515625,612.119384765625,624.1098022460938,23.500904083251953
64200,644.037353515625,611.853515625,623.898193359375,23.542442321777344
64300,644.037353515625,609.13671875,621.2389526367188,23.634675979614258
64400,644.037353515625,606.9758911132812,619.279296875,23.826406478881836
64500,644.037353515625,612.1856689453125,624.2850341796875,23.5040340423584
64600,644.037353515625,615.3368530273438,627.11572265625,23.018924713134766
64700,644.037353515625,617.3035278320312,629.192626953125,23.071897506713867
64800,644.037353515625,619.7859497070312,631.5726318359375,22.770029067993164
64900,644.037353515625,624.9547119140625,636.561279296875,22.44423484802246
65000,644.037353515625,621.3155517578125,633.1303100585938,22.793285369873047
65100,644.037353515625,619.5237426757812,631.2252807617188,22.684661865234375
65200,644.037353515625,625.068603515625,636.587646484375,22.268924713134766
65300,644.037353515625,624.203857421875,635.7619018554688,22.335880279541016
65400,644.037353515625,626.1767578125,637.6381225585938,22.153289794921875
65500,644.037353515625,628.0015258789062,639.5309448242188,22.214401245117188
65600,644.037353515625,623.8281860351562,635.4127197265625,22.54022789001465
65700,644.037353515625,628.6091918945312,639.999755859375,22.07049560546875
65800,644.037353515625,626.369873046875,637.809326171875,22.156049728393555
65900,644.037353515625,621.338134765625,632.9180908203125,22.583898544311523
66000,644.037353515625,623.6137084960938,635.1292114257812,22.419574737548828
66100,644.037353515625,627.2300415039062,638.7095336914062,22.277894973754883
66200,644.037353515625,626.08154296875,637.5797119140625,22.255247116088867
66300,644.037353515625,624.5632934570312,636.2366333007812,22.71221351623535
66400,644.037353515625,627.6812744140625,639.2301635742188,22.47829818725586
66500,644.037353515625,626.5906982421875,638.1439208984375,22.51636505126953
66600,644.037353515625,628.7369384765625,640.2005615234375,22.296934127807617
66700,644.037353515625,626.205810546875,637.7611083984375,22.396081924438477
66800,644.037353515625,621.4393920898438,633.2335205078125,22.86849021911621
66900,644.037353515625,618.5448608398438,630.4781494140625,23.210262298583984
67000,644.037353515625,607.3016357421875,619.5260009765625,23.966333389282227
67100,644.037353515625,607.048828125,619.30029296875,24.079814910888672
67200,644.037353515625,609.8319702148438,621.8321533203125,23.516414642333984
67300,644.037353515625,616.5123291015625,628.3411254882812,23.100873947143555
67400,644.037353515625,621.1387939453125,632.9475708007812,22.90300750732422
67500,644.037353515625,626.0852661132812,637.7167358398438,22.502988815307617
67600,644.037353515625,618.6378784179688,630.3770751953125,22.972000122070312
67700,644.037353515625,625.3663330078125,636.9571533203125,22.61815071105957
67800,644.037353515625,622.9682006835938,634.6849975585938,22.98162078857422
67900,644.037353515625,613.2847290039062,625.2566528320312,23.81464195251465
68000,644.037353515625,614.1217651367188,626.0848388671875,23.653932571411133
68100,644.037353515625,624.1907348632812,635.8246459960938,22.76067352294922
68200,644.037353515625,627.3341674804688,638.9215698242188,22.52117156982422
68300,644.037353515625,622.1748046875,633.8604125976562,22.951261520385742
68400,644.037353515625,625.1537475585938,636.793701171875,22.79069709777832
68500,644.037353515625,626.5219116210938,638.026611328125,22.456710815429688
68600,644.037353515625,627.0239868164062,638.4863891601562,22.286500930786133
68700,644.037353515625,626.6624145507812,638.2579345703125,22.533187866210938
68800,644.037353515625,626.0995483398438,637.6141967773438,22.317298889160156
68900,644.037353515625,627.4974365234375,638.993408203125,22.30072593688965
69000,644.037353515625,629.8784790039062,641.2455444335938,22.055795669555664
69100,644.037353515625,633.9808959960938,645.2717895507812,21.78188705444336
69200,644.037353515625,631.85302734375,643.2071533203125,21.99616050720215
69300,644.037353515625,633.6312866210938,645.0127563476562,21.977956771850586
69400,644.037353515625,629.272705078125,640.7590942382812,22.29669761657715
69500,644.037353515625,629.0961303710938,640.5331420898438,22.09550666809082
69600,644.037353515625,626.6202392578125,638.1375122070312,22.35256576538086
69700,644.037353515625,626.7327270507812,638.2536010742188,22.291217803955078
69800,644.037353515625,625.2787475585938,636.813232421875,22.33399772644043
69900,644.037353515625,624.1917724609375,635.7366943359375,22.496179580688477
70000,644.037353515625,627.212158203125,638.68115234375,22.377511978149414
70100,644.037353515625,628.7880859375,640.3206787109375,22.328563690185547
70200,644.037353515625,625.7453002929688,637.478271484375,22.68337631225586
70300,644.037353515625,623.1881713867188,635.0366821289062,22.809598922729492
70400,644.037353515625,622.378662109375,634.390380859375,23.092815399169922
70500,644.037353515625,627.5399169921875,639.2401733398438,22.49201774597168
70600,644.037353515625,627.2032470703125,638.8445434570312,22.360658645629883
70700,644.037353515625,622.5536499023438,634.2621459960938,22.453205108642578
70800,644.037353515625,623.56640625,635.1790771484375,22.328052520751953
70900,644.037353515625,627.3135986328125,638.874267578125,22.19870948791504
71000,644.037353515625,626.386474609375,637.9391479492188,22.328027725219727
71100,644.037353515625,627.44140625,638.8203735351562,22.023910522460938
71200,644.037353515625,626.447265625,637.9755859375,22.36187171936035
71300,644.037353515625,627.2886962890625,638.71728515625,22.239694595336914
71400,644.037353515625,626.7568359375,638.1661376953125,22.273921966552734
71500,644.037353515625,619.6666870117188,631.4104614257812,23.041227340698242
71600,644.037353515625,624.7257690429688,636.30126953125,22.663297653198242
71700,644.037353515625,629.425048828125,640.9298095703125,22.35385513305664
71800,644.037353515625,632.0188598632812,643.4913330078125,22.21646499633789
71900,644.037353515625,626.7781372070312,638.3710327148438,22.557397842407227
72000,644.037353515625,629.736328125,641.1951904296875,22.215145111083984
72100,644.037353515625,624.8057250976562,636.3898315429688,22.535396575927734
72200,644.037353515625,624.7955322265625,636.288818359375,22.41702651977539
72300,644.037353515625,622.8267211914062,634.3590698242188,22.562145233154297
72400,644.037353515625,627.7561645507812,639.1865234375,22.22980308532715
72500,644.037353515625,632.2367553710938,643.5670776367188,21.958377838134766
72600,644.037353515625,618.959228515625,630.769775390625,23.00745391845703
72700,644.037353515625,622.83935546875,634.495849609375,22.684890747070312
72800,644.037353515625,618.0172729492188,629.8881225585938,23.133665084838867
72900,644.037353515625,621.02001953125,632.8065795898438,22.937313079833984
73000,644.037353515625,624.7124633789062,636.3670043945312,22.587026596069336
73100,644.037353515625,626.1696166992188,637.7190551757812,22.343116760253906
73200,644.037353515625,621.593994140625,633.1929931640625,22.576396942138672
73300,644.037353515625,624.9613037109375,636.3768920898438,22.15423011779785
73400,644.037353515625,625.56201171875,637.0054321289062,22.183155059814453
73500,644.037353515625,626.408935546875,637.8003540039062,22.162307739257812
73600,644.037353515625,628.130859375,639.5321044921875,22.242835998535156
73700,644.037353515625,623.18115234375,634.901123046875,22.88385581970215
73800,644.037353515625,623.0552978515625,634.9049072265625,23.082918167114258
73900,644.037353515625,615.2727661132812,627.455078125,23.877408981323242
74000,644.037353515625,620.246337890625,632.15966796875,23.329675674438477
74100,644.037353515625,625.3137817382812,637.0028076171875,22.83230972290039
74200,644.037353515625,627.1817626953125,638.8265991210938,22.572874069213867
74300,644.037353515625,627.9390869140625,639.5914916992188,22.734006881713867
74400,644.037353515625,623.8579711914062,635.7448120117188,23.205631256103516
74500,644.037353515625,628.0260009765625,639.680419921875,22.698505401611328
74600,644.037353515625,632.6459350585938,644.0704345703125,22.12682342529297
74700,644.037353515625,633.4154663085938,644.7567138671875,21.847557067871094
74800,644.037353515625,632.2303466796875,643.6942749023438,22.086294174194336
74900,644.037353515625,626.5989990234375,638.1614379882812,22.52687644958496
75000,644.037353515625,621.1461791992188,632.89892578125,23.01314926147461
75100,644.037353515625,624.8186645507812,636.3143310546875,22.46654510498047
75200,644.037353515625,622.9938354492188,634.6233520507812,22.570003509521484
75300,644.037353515625,629.3929443359375,640.81298828125,22.17694664001465
75400,644.037353515625,631.3800659179688,642.6845703125,21.942636489868164
75500,644.037353515625,628.6008911132812,640.08837890625,22.376455307006836
75600,644.037353515625,632.0806884765625,643.46435546875,22.039745330810547
75700,644.037353515625,633.2696533203125,644.6151123046875,21.9541015625
75800,644.037353515625,631.0818481445312,642.400634765625,21.920726776123047
75900,644.037353515625,631.7630004882812,643.1519775390625,22.000585556030273
76000,644.037353515625,627.17236328125,638.7110595703125,22.51859474182129
76100,644.037353515625,626.8402709960938,638.4461669921875,22.42086410522461
76200,644.037353515625,631.653076171875,643.1097412109375,22.07835578918457
76300,644.037353515625,629.7437744140625,641.2054443359375,22.0506591796875
76400,644.037353515625,631.189453125,642.6664428710938,22.01873016357422
76500,644.037353515625,630.6375122070312,642.0673217773438,21.936080932617188
76600,644.037353515625,631.8680419921875,643.25390625,21.840612411499023
76700,644.037353515625,632.3650512695312,643.7371215820312,21.8111572265625
76800,644.037353515625,634.4149780273438,645.6981811523438,21.685157775878906
76900,644.037353515625,634.4457397460938,645.6586303710938,21.548616409301758
77000,644.037353515625,635.104248046875,646.295166015625,21.497821807861328
77100,644.037353515625,630.2362060546875,641.6435546875,21.933435440063477
77200,644.037353515625,626.96435546875,638.5538940429688,22.393510818481445
77300,644.037353515625,627.6171875,639.3084716796875,22.481508255004883
77400,644.037353515625,626.8728637695312,638.4742431640625,22.513763427734375
77500,644.037353515625,628.1056518554688,639.6898803710938,22.38172149658203
77600,644.037353515625,631.1940307617188,642.7622680664062,22.207426071166992
77700,644.037353515625,628.04248046875,639.7266235351562,22.52632713317871
77800,644.037353515625,630.4002685546875,641.8092041015625,22.047096252441406
77900,644.037353515625,631.8577270507812,643.260498046875,22.003042221069336
78000,644.037353515625,625.7626342773438,637.2240600585938,22.473329544067383
78100,644.037353515625,627.9396362304688,639.3084106445312,22.23113441467285
78200,644.037353515625,632.54345703125,643.8240356445312,21.93282699584961
78300,644.037353515625,628.7547607421875,640.26123046875,22.21845054626465
78400,644.037353515625,632.5968017578125,643.9185180664062,21.880678176879883
78500,644.037353515625,635.4970092773438,646.7538452148438,21.719635009765625
78600,644.037353515625,628.2852783203125,639.9371948242188,22.4158935546875
78700,644.037353515625,628.8522338867188,640.5283813476562,22.362071990966797
78800,644.037353515625,631.0020141601562,642.5419311523438,22.172121047973633
78900,644.037353515625,631.561767578125,642.9694213867188,22.03232192993164
79000,644.037353515625,634.4105224609375,645.7533569335938,21.900930404663086
79100,644.037353515625,631.45947265625,642.8176879882812,21.958711624145508
79200,644.037353515625,631.621337890625,643.0592651367188,22.0479793548584
79300,644.037353515625,626.5975341796875,638.0818481445312,22.26325035095215
79400,644.037353515625,628.8829345703125,640.4188842773438,22.184125900268555
79500,644.037353515625,630.7102661132812,642.1544799804688,22.011198043823242
